timestamp,value
2010-06-25T00:00:00Z,325367.676875001
2010-06-26T00:00:00Z,254186.57322606
2010-06-27T00:00:00Z,10052.8877314814
2010-06-28T00:00:00Z,86100.0262418978
2010-06-29T00:00:00Z,600781.423769447
2010-06-30T00:00:00Z,1320187.20691763
2010-07-01T00:00:00Z,75846.3506021977
2010-07-02T00:00:00Z,667753.037497215
2010-07-03T00:00:00Z,114661.048587963
2010-07-04T00:00:00Z,378192.483130786
2010-07-05T00:00:00Z,404371.483246063
2010-07-06T00:00:00Z,51392.3473206066
2010-07-07T00:00:00Z,643658.963196869
2010-07-08T00:00:00Z,199686.680363194
2010-07-09T00:00:00Z,11971.9589351852
2010-07-10T00:00:00Z,145222.312428472
2010-07-11T00:00:00Z,263861.839214931
2010-07-12T00:00:00Z,2596135.89202122
2010-07-13T00:00:00Z,259525.53198125
2010-07-14T00:00:00Z,340772.072754439
2010-07-15T00:00:00Z,3151102.16173576
2010-07-16T00:00:00Z,287860.03890555
2010-07-17T00:00:00Z,574967.31861632
2010-07-18T00:00:00Z,1692913.69019607
2010-07-19T00:00:00Z,447355.400306481
2010-07-20T00:00:00Z,90581.1815290508
2010-07-21T00:00:00Z,896695.197918519
2010-07-22T00:00:00Z,270840.267520371
2010-07-23T00:00:00Z,347782.872629282
2010-07-24T00:00:00Z,2596750.00439502
2010-07-25T00:00:00Z,664891.564379162
2010-07-26T00:00:00Z,5093997.53353994
2010-07-27T00:00:00Z,1549222.60178785
2010-07-28T00:00:00Z,281031.854809954
2010-07-29T00:00:00Z,68182.1548937502
2010-07-30T00:00:00Z,119612.502898727
2010-07-31T00:00:00Z,495954.815294097
2010-08-01T00:00:00Z,736577.628751158
2010-08-02T00:00:00Z,103238.283404167
2010-08-03T00:00:00Z,367078.956567479
2010-08-04T00:00:00Z,825981.633583911
2010-08-05T00:00:00Z,145182.433360995
2010-08-06T00:00:00Z,289827.382914118
2010-08-07T00:00:00Z,1028990.01492384
2010-08-08T00:00:00Z,512034.025320486
2010-08-09T00:00:00Z,671345.611081827
2010-08-10T00:00:00Z,500797.278909607
2010-08-11T00:00:00Z,309237.465922454
2010-08-12T00:00:00Z,63177.3132745363
