Date,value
1610208000000,7.17320000
1610222400000,7.18770000
1610236800000,7.01530000
1610251200000,7.21280000
1610265600000,6.59780000
1610280000000,6.82760000
1610294400000,6.46290000
1610308800000,6.54160000
1610323200000,6.13480000
1610337600000,6.10710000
1610352000000,6.58000000
1610366400000,6.03510000
1610380800000,6.01140000
1610395200000,6.47130000
1610409600000,7.22040000
1610424000000,7.89850000
1610438400000,7.87740000
1610452800000,7.92970000
1610467200000,7.64390000
1610481600000,7.72000000
1610496000000,7.42930000
1610510400000,7.64020000
1610524800000,7.65710000
1610539200000,7.78610000
1610553600000,7.81310000
1610568000000,8.46950000
1610582400000,8.28960000
1610596800000,8.39880000
1610611200000,9.40950000
1610625600000,9.49240000
1610640000000,8.84130000
1610654400000,9.31770000
1610668800000,9.18300000
1610683200000,9.27080000
1610697600000,9.56000000
1610712000000,9.18600000
1610726400000,9.05880000
1610740800000,9.37940000
1610755200000,9.28840000
1610769600000,9.84550000
1610784000000,11.73630000
1610798400000,12.73600000
1610812800000,13.01060000
1610827200000,12.84210000
1610841600000,13.59010000
1610856000000,12.99800000
1610870400000,13.68780000
1610884800000,13.15070000
1610899200000,12.71840000
1610913600000,13.17460000
1610928000000,12.65750000
1610942400000,13.81850000
1610956800000,13.21340000
1610971200000,13.28970000
1610985600000,13.52690000
1611000000000,12.70350000
1611014400000,12.15460000
1611028800000,12.69110000
1611043200000,12.71230000
1611057600000,12.81210000
1611072000000,11.65460000
1611086400000,11.73670000
1611100800000,11.61880000
1611115200000,12.02680000
1611129600000,11.25090000
1611144000000,11.83860000
1611158400000,13.01200000
1611172800000,12.37680000
1611187200000,12.46100000
1611201600000,12.55580000
1611216000000,12.01970000
1611230400000,11.84180000
1611244800000,12.06300000
1611259200000,11.32250000
1611273600000,11.93590000
1611288000000,11.65760000
1611302400000,11.65910000
1611316800000,12.53370000
1611331200000,13.11980000
1611345600000,12.70970000
1611360000000,13.09270000
1611374400000,13.23490000
1611388800000,12.75000000
1611403200000,13.04600000
1611417600000,13.00500000
1611432000000,12.86690000
1611446400000,12.67950000
1611460800000,12.96810000
1611475200000,13.14790000
1611489600000,12.67450000
1611504000000,12.28940000
1611518400000,12.48010000
1611532800000,12.88330000
1611547200000,12.77000000
1611561600000,12.67230000
1611576000000,12.79150000
1611590400000,12.38140000
1611604800000,12.18160000
1611619200000,11.84140000
1611633600000,12.02150000
1611648000000,11.89610000
1611662400000,11.89120000
1611676800000,12.46770000
1611691200000,12.20880000
1611705600000,11.66880000
1611720000000,11.86980000
1611734400000,11.35210000
1611748800000,11.38660000
1611763200000,11.34490000
1611777600000,11.15800000
1611792000000,11.40840000
1611806400000,11.41130000
1611820800000,11.84250000
1611835200000,12.26400000
1611849600000,12.10020000
1611864000000,11.96150000
1611878400000,11.77620000
1611892800000,11.72990000
1611907200000,11.97990000
1611921600000,11.79630000
1611936000000,11.60930000
1611950400000,11.61580000
1611964800000,11.68620000
1611979200000,12.12620000
1611993600000,11.68270000
1612008000000,11.84680000
1612022400000,11.81520000
1612036800000,12.04330000
1612051200000,12.22040000
1612065600000,12.35180000
1612080000000,13.61210000
1612094400000,13.27460000
1612108800000,13.21220000
1612123200000,13.47040000
1612137600000,12.68060000
1612152000000,13.18270000
1612166400000,12.89810000
1612180800000,12.87630000
1612195200000,12.95130000
1612209600000,13.21530000
1612224000000,12.79790000
1612238400000,12.96060000
1612252800000,13.16860000
1612267200000,13.09330000
1612281600000,13.23500000
1612296000000,13.47030000
1612310400000,13.34880000
1612324800000,14.17520000
1612339200000,13.90440000
1612353600000,14.00530000
1612368000000,14.44000000
1612382400000,14.84000000
1612396800000,14.66090000
1612411200000,15.47010000
1612425600000,14.83390000
1612440000000,14.70500000
1612454400000,15.00270000
1612468800000,15.26970000
1612483200000,15.80000000
1612497600000,16.09490000
1612512000000,16.66800000
1612526400000,17.25340000
1612540800000,17.17520000
1612555200000,17.89730000
1612569600000,16.81120000
1612584000000,17.30860000
1612598400000,17.31500000
1612612800000,17.14990000
1612627200000,17.70330000
1612641600000,18.12160000
1612656000000,18.61770000
